multiplex	node	score
1	ASMT	0.0006682735081574565
1	MPO	0.0006570300328485425
1	HOXB4	0.0006464924402470432
1	CYP24A1	0.0006459527836714907
1	DIO1	0.0006449273274858407
1	MIA	0.0006429977735789885
1	STS	0.0006427933344321637
1	FOLR2	0.0006425381883741701
1	CDX1	0.0006424535920125765
1	HOXD10	0.0006423812187136052
1	DBX1	0.0006422789670362125
1	DEFA1	0.0006420256218717043
1	OLR1	0.0006420000418359594
1	NKX3-2	0.0006419991404254079
1	MUC2	0.0006419706151172144
1	CAMKK1	0.0006419384261140956
1	CYP7A1	0.0006283200371133404
1	DHRS3	0.0006282512462349509
1	CD38	0.0006279894141228126
1	FOXA1	0.0006274450841115008
1	LPA	0.0006268954094990818
1	FOXA2	0.0006267521914158134
1	MT3	0.0006264972856242066
1	PLP1	0.0006264702795519334
1	HOXD13	0.0006264173272905259
1	SMYD5	0.0006263062560939862
1	EGFR	0.0006207051441991343
1	RBP2	0.0006201266911349862
1	NRGN	0.0006195053012740706
1	CDH6	0.0006193898570565207
1	CDH3	0.0006193898570565207
1	CTNNB1	0.0006191425097470068
1	CHGA	0.0006188476259531621
1	IRF1	0.0006155092565455191
1	PCP2	0.0006153075852715458
1	GDF5	0.0006142193371898091
1	MSX2	0.0006140880291529873
1	MMP13	0.0006139079355224852
1	HNF1A	0.0006120357383669056
1	NDRG1	0.0006117697764862024
1	SNAI2	0.0006116929310219831
1	FUT4	0.0006115243135087733
1	SAT1	0.0006113271592769667
1	AL807752.7	0.000611034295264766
1	TLX2	0.0006096563876505825
1	CCL2	0.000609548818097774
1	ABCC2	0.0006095402692300214
1	FGF4	0.0006091599459987321
1	FGF9	0.0006091203105344742
1	BHLHE40	0.000609041624219379
1	MAP7	0.0006089177798191085
1	DCT	0.0006085710347809444
1	LAPTM5	0.0006084421283615965
1	IGF2	0.0006084190654378217
1	LGALS7	0.0006079920990133364
1	RTN1	0.000607985950446797
1	HOXA5	0.0006076653192703059
1	CD164	0.0006074717074375079
1	CR1	0.0006073069840959288
1	CD82	0.0006071467842247476
1	CSN3	0.0006071408142327421
1	ERRFI1	0.0006067283060661049
1	SPRR1B	0.0006065669257408897
1	ZFP42	0.0006064764853746972
1	EVX2	0.0006064684433503701
1	AANAT	0.0006062852642077681
1	LEFTY1	0.0006061229980878001
1	ADAMTS5	0.0006059723962952984
1	ITGAL	0.0006058889008556266
1	ASCL1	0.000605710024926994
1	HCK	0.0006054182435373156
1	RAI2	0.0006052888064705425
1	STRA8	0.0006052771036367423
1	MUC17	0.0006049676066326969
1	MUC4	0.0006049676066326969
1	HOXD4	0.000604853853004575
1	OTX2	0.00060462759358939
1	POU1F1	0.0006045735647503497
1	FOSL1	0.0006043369177474844
1	VCAM1	0.0006042308668524132
1	CHAT	0.0006041744085626312
1	MBP	0.0006040906572077541
1	HOXC5	0.0006040569369246837
1	SLA	0.000603716574863543
1	BST1	0.0006033905448323818
1	KRT4	0.0006032240567982672
1	ALPL	0.0006026879237658681
1	IGF1	0.0006023988875862872
1	TRMT2A	0.0006008726479372586
1	EMP1	0.0006002162920538996
1	APOD	0.0005994321456631827
1	GNRH1	0.0005993518829587073
1	UCP1	0.0005988687158141881
1	IKZF1	0.0005986270625256402
1	IL2	0.0005977867061646418
1	ITGAV	0.0005951333932676548
1	MZF1	0.000594664324338104
1	HSD17B1	0.0005924705767941962
1	TAT	0.0005919412541725226
1	HOXA1	0.0005918228607465268
1	ALDH1A1	0.0005911291285649869
1	GPX2	0.0005907120024649766
1	PTGS1	0.0005905210338592896
1	ENPP2	0.0005903270813966187
1	ADCYAP1R1	0.000589344453954545
1	EPO	0.0005887768664874396
1	PLAT	0.0005883289923646727
1	SELL	0.000587589147663397
1	MMP1	0.0005875549428959228
1	MYC	0.0005875522071324243
1	IGFBP2	0.0005870583202495344
1	ADH1C	0.0005867581537632049
1	RNPEP	0.0005863785389463536
1	ADH1A	0.0005863529583858654
1	IL2RA	0.0005861397671028136
1	SLC5A5	0.0005859960648954477
1	GRASP	0.0005858996886030783
1	MMP11	0.0005854505073195317
1	MEOX1	0.0005842900877543961
1	TH	0.0005840669863316504
1	NR6A1	0.0005839538578068526
1	SFTPB	0.0005838220777858465
1	TGFB1	0.0005837749369247113
1	SPARC	0.0005832865734889787
1	CALB1	0.0005830819152048387
1	TP53	0.0005818243135579329
1	CSF1R	0.0005817149428567431
1	ACSL1	0.0005814318439967432
1	CYBB	0.0005812709049543668
1	TIMP1	0.0005811851173561377
1	SAG	0.0005809060527551525
1	ICAM3	0.0005808763996687182
1	NRDC	0.0005808504389721464
1	NR2C1	0.0005808395908802467
1	MME	0.0005806139970019244
1	IHH	0.0005805644261766365
1	IBSP	0.0005804947019923322
1	RHO	0.000580349049315673
1	WT1	0.0005803199945376904
1	MSX1	0.0005802959035982658
1	PCK1	0.0005802914306518206
