multiplex	node	score
1	HOXB4	0.0006464399218761578
1	HOXD10	0.0006423787795492985
1	CDX1	0.0006422985326623777
1	DBX1	0.000642166560039348
1	DEFA1	0.0006419962085146844
1	MUC2	0.0006419310446350494
1	LPA	0.0006268604272263044
1	HOXD13	0.0006264087673210245
1	NRGN	0.0006192495894030071
1	PCP2	0.000615031800938995
1	MPO	0.0006133260678629984
1	ASMT	0.0006125265243205847
1	AL807752.7	0.0006109822710555359
1	FUT4	0.0006109339057971874
1	CTNNB1	0.0006091465357259834
1	MAP7	0.0006088490606510406
1	LAPTM5	0.0006081502937540812
1	LGALS7	0.0006078666140797937
1	RTN1	0.0006077079488580568
1	HOXA5	0.0006075089012951662
1	CD164	0.0006073409432674967
1	EVX2	0.0006064258040177753
1	RAI2	0.0006051816745403018
1	HOXD4	0.0006041393070008197
1	POU1F1	0.0006039768359623864
1	HOXC5	0.0006038847605602838
1	SLA	0.0006035009169737076
1	MUC17	0.0006031667476166765
1	KRT4	0.0006023525342429985
1	EMP1	0.0005994501380767976
1	APOD	0.0005988793492069463
1	CYP24A1	0.0005986669476108984
1	EGFR	0.0005985761164454479
1	DIO1	0.0005959601090960098
1	NKX3-2	0.0005953342361906696
1	STS	0.0005952536630140471
1	MIA	0.0005952240185729566
1	FOLR2	0.0005946248260215332
1	OLR1	0.0005942300557053513
1	CAMKK1	0.0005940038284162199
1	ENPP2	0.0005901634353679862
1	CYP7A1	0.0005898660069504567
1	PLP1	0.0005891395418728344
1	FOXA2	0.0005873837060384273
1	CD38	0.0005865635654974564
1	DHRS3	0.0005863519125205667
1	RNPEP	0.0005856194849994437
1	FOXA1	0.000585499103600292
1	VCAM1	0.0005850513154998042
1	GRASP	0.0005849710964539334
1	MT3	0.0005844791151048804
1	SMYD5	0.0005841379213349362
1	MEOX1	0.0005835310090392798
1	NR6A1	0.0005833267635215629
1	IHH	0.0005829475296520035
1	RBP2	0.0005824754833910728
1	CDH6	0.0005817866425807876
1	CDH3	0.0005806086329462277
1	CALB1	0.0005805958003130293
1	NRDC	0.0005803767674898089
1	NR2C1	0.0005803176455627573
1	MSX2	0.0005802511060797825
1	SFTPB	0.0005800597882718768
1	TGFB1	0.0005798272840418923
1	MMP13	0.0005797220355308123
1	SAG	0.0005795575322579074
1	CHGA	0.0005793717112963803
1	CCL2	0.0005792534940979765
1	S100A7	0.0005787672060915593
1	IRF1	0.0005786970501597103
1	MYCN	0.0005780113006762038
1	SNAI2	0.0005776541462667936
1	MME	0.0005776001508018543
1	FGF9	0.000577516780880212
1	FGF4	0.0005770992805977335
1	GDF5	0.0005770625391592712
1	SAT1	0.0005769373781560566
1	HNF1A	0.0005768547722066827
1	IGF1	0.0005768359492216621
1	IGF2	0.0005765650952326399
1	ITGAV	0.0005764829746449018
1	BHLHE40	0.0005764781528093515
1	THRSP	0.000576447709303351
1	TLX2	0.0005763225097268965
1	ABCC2	0.000576014849301045
1	WNT1	0.0005757701479717471
1	WT1	0.0005757322604950264
