multiplex	node	score
1	MUC2	0.0006419302140356131
1	ASMT	0.0006117825602361504
1	AL807752.7	0.0006109173686423542
1	MPO	0.0006096119135854208
1	CD82	0.0006067426153128494
1	CTNNB1	0.0005990173729376997
1	HOXB4	0.0005984573920003478
1	CYP24A1	0.0005965320011479142
1	DIO1	0.0005953282105540018
1	FOLR2	0.0005951783863939941
1	DEFA1	0.0005950063602280598
1	HOXD10	0.0005947398331350201
1	NKX3-2	0.0005945984625069942
1	CDX1	0.0005944400937054067
1	MIA	0.0005943198513963882
1	DBX1	0.0005943138409422232
1	STS	0.000594236429416785
1	OLR1	0.0005939427108789756
1	CAMKK1	0.000593847490800902
1	EGFR	0.0005911737684985218
1	PLP1	0.0005871135378251627
1	MT3	0.0005867920988008523
1	CD38	0.0005865426423630479
1	FOXA1	0.0005864786586700154
1	FOXA2	0.0005864464618395436
1	CYP7A1	0.0005861334267206221
1	DHRS3	0.0005855276790493115
1	HOXD13	0.0005850260042159184
1	GRASP	0.0005849584230233005
1	LPA	0.0005844630190263168
1	SMYD5	0.0005836774080326555
1	IHH	0.0005836662377158152
1	CDH3	0.0005815807188707488
1	CALB1	0.0005812594331173188
1	RBP2	0.0005811192754366087
1	CHGA	0.0005807677829906247
1	MSX2	0.0005801539016131615
1	NRGN	0.0005796659457496857
1	CDH6	0.0005794404189844161
1	MME	0.0005783435885698083
1	IRF1	0.0005782295519674157
1	GDF5	0.0005775546083883949
1	SNAI2	0.0005775315046576134
1	MYCN	0.000577383179165371
1	MMP13	0.0005770162023644872
1	FGF9	0.0005769337204665868
1	PCP2	0.0005766460173097482
1	HNF1A	0.0005763452148083864
1	SAT1	0.0005762889400508488
1	VCAM1	0.0005762712297861661
1	FGF4	0.0005760068439558296
1	IGF2	0.0005755136840999488
1	CCL2	0.000575491227265131
1	WT1	0.0005754731213382083
1	ABCC2	0.0005753447182678211
1	NDRG1	0.0005749278838311989
1	TLX2	0.0005748572114640355
1	HOXA5	0.000574805233306424
1	FUT4	0.0005747246164829534
1	LAPTM5	0.0005745322515680489
1	BHLHE40	0.0005743368236823746
1	CR1	0.0005739583010482776
1	ERRFI1	0.0005737056452872004
1	ASCL1	0.0005732854485238089
1	HCK	0.000573048891335674
1	MAP7	0.0005726193171285444
1	LGALS7	0.0005726189000322858
1	HNF1B	0.0005725832990855737
1	IGF1	0.0005724807597849991
1	RTN1	0.0005720706692225196
1	ITGAL	0.0005720595474114793
1	CD164	0.0005719913362128626
1	DCT	0.0005719438256749071
1	SPRR1B	0.0005718210256176163
1	OTX2	0.0005717890473369732
1	CSN3	0.0005717239625621933
1	LEFTY1	0.0005716299534802671
1	WNT1	0.0005715919182643443
1	ITGAV	0.0005715491184007086
1	ZFP42	0.000571412686878033
1	FOSL1	0.0005714035456697022
1	EVX2	0.000571300919876221
1	POU1F1	0.0005712860079852389
1	STRA8	0.0005711604726041637
1	ADAMTS5	0.0005709821246827246
1	AANAT	0.0005708678622499005
1	MUC4	0.0005708323293077762
1	MUC17	0.0005706946232164589
1	HOXD4	0.0005706774969307921
1	MBP	0.0005703948890268389
1	RAI2	0.0005703533091841125
1	CHAT	0.0005700685151426197
1	HOXC5	0.0005698826734189647
1	SLA	0.0005697683909727787
1	KRT4	0.0005695893019545949
1	BST1	0.0005692269483584223
1	ALPL	0.0005686459667494811
1	APOD	0.0005685450342918007
1	GNRH1	0.000568121099025602
1	TGFB1	0.0005678508273181847
1	TRMT2A	0.0005675997318942036
1	EMP1	0.0005673211759377444
1	UCP1	0.0005670949956276062
1	IL2	0.0005669445122399452
1	IKZF1	0.0005664989874668402
1	MYC	0.0005634642388496189
1	TIMP1	0.0005629075881389966
1	ALDH1A1	0.000562074723222705
1	MZF1	0.0005620412165070851
1	HOXA1	0.0005619879819978513
1	ADCYAP1R1	0.0005617013121932841
1	HSD17B1	0.0005611585011901282
1	TAT	0.0005608886781606991
1	MMP1	0.0005607107689010891
1	EPO	0.0005605990797264288
1	GPX2	0.0005604514108342516
1	ENPP2	0.0005603973261676337
1	ADH1A	0.0005593938972895992
1	ADH1C	0.0005593443347746236
1	TP53	0.0005593149441686585
1	PLAT	0.0005591387402979676
1	PTGS1	0.0005586387994154995
1	TH	0.0005581044439118291
