multiplex	node	score
1	VCAM1	0.00020883238599745445
1	FN1	0.0002038597949322776
1	EGFR	0.00020254490086386813
1	HSP90AB1	0.00020236610070389286
1	CTNNB1	0.000201825182626125
1	TP53	0.00019115457507330524
1	MED1	0.00018794944089615186
1	SMAD3	0.0001861641974053086
1	EP300	0.00018580374999888248
1	MAPK1	0.0001828157518815171
1	SMAD2	0.00018102904608789446
1	ATXN1	0.00017996638593249743
1	SOD1	0.00017845454163326716
1	HSPB1	0.00017834906425418136
1	MAPK3	0.00017665591661863804
1	ITGB1	0.00017615473172264442
1	CREBBP	0.00017507943753267274
1	PIK3R1	0.00017405073528854262
1	CDKN1A	0.00017346118189911935
1	SMAD4	0.00017081595140563943
1	PCNA	0.00016803292193275654
1	PTPRE	0.00016801075268818772
1	GBP1	0.00016801075268818772
1	PMEL	0.00016801075268818772
1	ESR1	0.00016768386998869628
1	BRCA1	0.0001675515862410933
1	CREB3	0.0001669175312784375
1	ERBB2	0.00016690338471664622
1	PTK2	0.00016689020956194513
1	APP	0.00016663413376388775
1	CASP8	0.00016640156532719987
1	RB1	0.0001663552265325061
1	FOS	0.0001662138249110805
1	CDK4	0.00016600996569672417
1	AKT1	0.000166002268670677
1	DDIT4L	0.00016463528579416036
1	CAMKMT	0.00016458424232744217
1	CDK2	0.00016453674005859704
1	FYN	0.0001644482024678444
1	GSK3B	0.00016409369499272386
1	TNFAIP6	0.00016308946772719597
1	TK1	0.0001624400482084244
1	PLA2G4A	0.00016243283997250673
1	NCOA1	0.00016165292160240155
1	KDM1A	0.00016085468668943406
1	ALDH1A3	0.00015941646384557654
1	TENT5A	0.00015920431328479923
1	GBA	0.00015896734486529923
1	CEP70	0.0001589287928737387
1	METTL7A	0.00015872871385839228
1	RGS2	0.00015837528348485933
1	RXRA	0.00015798926588489362
1	TBXAS1	0.00015798266563852808
1	SUCO	0.0001577541218603468
1	TUSC1	0.00015774013695911402
1	TRMU	0.0001577363148901865
1	SDCBP	0.0001575169312414616
1	HOXB4	0.00015750830860316594
1	LMO1	0.00015737860176195533
1	BCL2L1	0.0001573064507657751
1	BMP6	0.00015728737779717897
1	OGFRL1	0.0001572731408091045
1	GUCY1A1	0.00015725678650145976
1	ZDHHC23	0.00015725606238122092
1	CYP24A1	0.00015725564239585176
1	FILIP1L	0.00015724765942420036
1	FGD6	0.00015723655442216152
1	PLEKHH1	0.00015714248051576597
1	PTN	0.0001571309899023993
1	SERINC5	0.00015705108705334143
1	TOR1B	0.000156987855358334
1	NPEPPS	0.00015689758993504103
1	LRG1	0.00015686783992616542
1	IQCK	0.00015684614463663986
1	ME1	0.00015680443948041113
1	ST3GAL5	0.00015667294960266167
1	NCOA7	0.00015663294268562458
1	CCL24	0.00015662727355811258
1	RNASE2	0.00015653807468045874
1	RPF2	0.00015653807468045874
1	PUS7	0.00015653467283940412
