PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
GO:0072001;renal system development;hsapiens.GO-BP.name.gmt;315;59;4;18089;0.019399253800465175;0.12609514970302363;ALDH1A2 CASP9 CFLAR FADD
GO:0001822;kidney development;hsapiens.GO-BP.name.gmt;306;59;4;18089;0.017640388007276686;0.12609514970302363;ALDH1A2 CASP9 CFLAR FADD
WP:WP5052;Nephrogenesis;hsapiens.WP.name.gmt;17;48;1;7411;0.10468935242954679;0.453653860528036;ALDH1A2
PMC5748921-PMC6115658;CAKUT causal genes;hsapiens.GO-BP.name.gmt;42;59;0;18089;1.0;1.0;
GO:0060993;kidney morphogenesis;hsapiens.GO-BP.name.gmt;96;59;0;18089;1.0;1.0;
REAC:R-HSA-2022377;Metabolism of Angiotensinogen to Angiotensins;hsapiens.REAC.name.gmt;18;48;0;10531;1.0;1.0;
REAC:R-HSA-8853659;RET signaling;hsapiens.REAC.name.gmt;38;48;0;10531;1.0;1.0;
REAC:R-HSA-195721;Signaling by WNT;hsapiens.REAC.name.gmt;328;48;1;10531;0.7817787098945;1.0;XIAP
REAC:R-HSA-157118;Signaling by NOTCH;hsapiens.REAC.name.gmt;233;48;1;10531;0.6591671362799361;1.0;GZMB
REAC:R-HSA-5358351;Signaling by Hedgehog;hsapiens.REAC.name.gmt;149;48;0;10531;1.0;1.0;
WP:WP5053;Development of ureteric collection system;hsapiens.WP.name.gmt;47;48;0;7411;1.0;1.0;
WP:WP4823;Genes controlling nephrogenesis;hsapiens.WP.name.gmt;43;48;0;7411;1.0;1.0;
WP:WP4830;GDNF/RET signalling axis;hsapiens.WP.name.gmt;23;48;0;7411;1.0;1.0;
