multiplex	node	score
1	VCAM1	0.0002083975629882177
1	FN1	0.00020345404504599346
1	EGFR	0.00020244600248388192
1	HSP90AB1	0.00020195660880228006
1	CTNNB1	0.0002014264852242386
1	TP53	0.00019080205293178928
1	MED1	0.0001875608976608657
1	EP300	0.00018540571477254143
1	SMAD3	0.0001852022345355004
1	MAPK1	0.00018317512509176005
1	SMAD2	0.00018050103671794516
1	ATXN1	0.0001796106053971025
1	HSPB1	0.00017799197375069283
1	SOD1	0.00017794751812172895
1	MAPK3	0.0001770047082670802
1	ITGB1	0.00017580976324082395
1	CREBBP	0.00017469476674791248
1	PIK3R1	0.00017395063688149638
1	CDKN1A	0.00017309850759166944
1	SMAD4	0.00017046859103779063
1	ESR1	0.00016798059051110185
1	PCNA	0.0001676745015864321
1	PTPRE	0.00016767270288396143
1	GBP1	0.00016767270288396143
1	PMEL	0.00016767270288396143
1	BRCA1	0.00016708887718238204
1	PTK2	0.00016676745667433242
1	ERBB2	0.0001666515787891073
1	CREB3	0.00016664202168853247
1	APP	0.00016640646578112688
1	RB1	0.0001659976055862704
1	FOS	0.00016587819846905727
1	AKT1	0.00016566628499133267
1	CDK4	0.00016565874132750544
1	CASP8	0.00016562549142629167
1	FYN	0.0001643733225514004
1	DDIT4L	0.0001643197788473696
1	CAMKMT	0.00016425309211711385
1	CDK2	0.0001642099886197275
1	GSK3B	0.00016378446466036383
1	TNFAIP6	0.00016276176710429698
1	TK1	0.0001621067098532195
1	PLA2G4A	0.00016186400235555312
1	NCOA1	0.0001613265246822608
1	KDM1A	0.00016056480969933802
1	ALDH1A3	0.0001590957700322869
1	TENT5A	0.00015888398281583348
1	CEP70	0.0001586121908590321
1	METTL7A	0.0001584093404293628
1	RGS2	0.00015806127869784502
1	RXRA	0.0001576947138114869
1	TBXAS1	0.0001576647252222991
1	SUCO	0.00015743670920893987
1	TUSC1	0.000157422753383882
1	TRMU	0.00015741895287774596
1	SDCBP	0.0001572189298715778
1	HOXB4	0.00015719139466695447
1	LMO1	0.00015706387321464592
1	BCL2L1	0.00015698672542422554
1	BMP6	0.00015697091293634445
1	OGFRL1	0.000156956020860619
1	GUCY1A1	0.00015694037477507935
1	ZDHHC23	0.00015693965215882665
1	CYP24A1	0.00015693923287928366
1	FILIP1L	0.00015693126588166195
1	FGD6	0.00015692018222257336
1	PLEKHH1	0.0001568263143982444
1	PTN	0.00015681589668628453
1	SERINC5	0.0001567350836685856
1	TOR1B	0.00015667198379526795
1	NPEPPS	0.0001565819028945233
1	LRG1	0.0001565522140812608
1	IQCK	0.00015653051194388008
1	ME1	0.00015648893916591264
1	ST3GAL5	0.0001563581480610917
1	NCOA7	0.0001563177860988705
1	CCL24	0.0001563121444999979
1	RPF2	0.00015622307906478316
1	RNASE2	0.00015622307906478316
1	PUS7	0.00015621971348072605
1	SAMSN1	0.00015621715837885175
1	DACT3	0.00015621556651633687
1	TIPARP	0.0001562093965063454
1	RGS13	0.00015619079935930272
1	TCF4	0.0001561882188141633
1	STS	0.00015617955871528953
1	FNIP2	0.00015617236413946294
1	GSAP	0.00015617120604110004
1	NPIPA1	0.00015616872346719093
1	TPBG	0.00015616144023388706
1	SLCO4A1	0.0001561473154046721
1	HOXA1	0.0001561440530880049
1	RPL39L	0.00015614099448659247
1	ADGRE5	0.00015613992938810813
1	AZIN2	0.0001561390269008768
1	NTHL1	0.00015613656388969982
1	SMIM20	0.0001561356085914885
1	SLC25A33	0.00015613500167199277
1	RRP15	0.00015613347569047947
1	GBP3	0.00015611279011502622
1	CPNE4	0.00015610861262706856
1	TMC5	0.00015610560802962022
1	IFI6	0.0001560966540053072
1	SMOX	0.00015608941509052528
1	BVES	0.00015608773756506044
1	TTC39C	0.00015608773756506044
1	HOXD1	0.0001560860003383814
1	IRX3	0.00015607830589561074
1	IFI44	0.00015607550131710804
1	CLCN6	0.00015606989429177648
1	SLC29A3	0.00015606329416510033
1	MANSC1	0.0001560601057208506
1	FAM107B	0.00015605929609000847
1	CREG1	0.00015605909427580795
1	NUSAP1	0.000156055968333579
1	CDCA7	0.00015604545161629937
1	ZCCHC24	0.00015604369826698373
1	ANKRD22	0.00015604121843843552
1	SCPEP1	0.00015603925509574934
1	TMTC1	0.00015603524904417093
1	TMEM106B	0.00015603124846366606
1	TSPAN14	0.00015602844563237503
1	DEFA1	0.00015602265399099752
1	DHX58	0.00015601575047464384
1	MAST4	0.0001560088719602672
1	GPR137B	0.0001560065321048367
1	PCDH9	0.00015600197002017037
1	MMP25	0.00015600197002017037
1	CGREF1	0.00015599829788850173
1	SP140	0.00015599647133275921
1	CGB3	0.00015599283079651107
1	NOC3L	0.00015599276644732548
1	STEAP1	0.0001559853356724538
1	OLR1	0.00015598158339401324
1	TNFAIP2	0.00015597891335711995
1	CDK1	0.0001558520752939419
1	SIN3A	0.00015564584483936393
1	E2F1	0.00015534612221353638
1	CD38	0.00015532493105361382
1	BTN3A2	0.0001552340793887125
1	JUN	0.00015503494004052193
1	SAT1	0.0001549784294263795
1	SCCPDH	0.0001546915546976741
1	MPO	0.0001546240281620684
1	STAT1	0.00015453832733709877
1	ERRFI1	0.00015448411077013073
1	BTN3A3	0.00015423560985494404
1	SMAD9	0.00015417885923545968
1	PARP9	0.00015417204235044544
1	FASLG	0.00015412930637255002
1	CDC42	0.00015408034467309057
1	S100P	0.00015394502206198148
1	SEMA3C	0.00015376657464305295
1	NOTCH1	0.0001537102034381793
1	CHI3L1	0.00015365627802111544
1	CRABP1	0.0001536374282278147
1	ZNF22	0.00015348452639041656
1	STXBP2	0.00015346888015302157
1	HSDL1	0.000153464642655463
1	FJX1	0.00015335911589483514
1	S100A4	0.0001530354566313446
1	CD83	0.00015296949794704677
1	ELF4	0.00015292183460044524
1	LST1	0.000152861659748513
1	NCAM2	0.00015285946420631855
1	LBH	0.00015281384411636444
1	RPE65	0.00015277725419445863
1	MLLT11	0.00015276997278506176
1	LAPTM5	0.00015271884276518973
1	ANKH	0.0001526605076238354
1	PGM5	0.0001526239559981891
1	ST8SIA4	0.00015261578621441582
1	DHRS3	0.0001526004411432614
1	RUBCNL	0.00015259827564841674
1	PUM3	0.00015255488649000746
1	RGS5	0.00015254584600820148
1	FOXA1	0.00015254224776984352
1	BNC2	0.00015254014581784163
1	METTL5	0.00015253900168324232
1	DAPK2	0.00015250219717319511
1	SERPINB6	0.00015249004810093003
1	KIAA0513	0.00015248659667071
1	ADRB2	0.00015247304360842606
1	EXPH5	0.00015245225112810371
1	LFNG	0.00015244765869490366
1	ELF1	0.00015241726812418807
1	RETN	0.0001524026269787541
1	ADGRA2	0.00015239651164746328
1	APC	0.00015238045685147243
1	SLC26A2	0.00015236683448651786
1	PSD3	0.00015236403126387096
1	OGFR	0.00015235129540379892
1	SPICE1	0.00015234781903928913
1	PRUNE2	0.00015234760763852196
1	LAMP2	0.00015234711675804867
1	MGARP	0.0001523435481995702
1	SH3BGRL3	0.00015234123063204402
1	PLCXD3	0.00015233188037666202
1	TMC6	0.00015231887445446495
1	OAS2	0.0001523136540928388
1	ARHGAP28	0.00015228675736146444
1	MOK	0.00015228314771419547
1	SHOX2	0.00015227418466914398
1	SLC25A35	0.0001522692061780979
1	RBP2	0.00015226906818702521
1	RBBP4	0.0001522652130033707
1	KLHDC8A	0.0001522639026475715
1	ARRDC2	0.0001522463794853181
1	MET	0.00015224421872672315
1	SLFN12	0.00015223815830513017
1	JPH3	0.00015223344844792128
1	HUNK	0.00015223219508502672
1	SPON2	0.00015222175642825138
1	RBM20	0.00015221354335281627
1	CYP2S1	0.00015220463280725744
1	IER5	0.0001521740590965181
1	PTGS1	0.00015214986891131838
1	TGFB1	0.00015211514714422544
1	DPH5	0.0001519952618317813
