PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP4844;Influence of laminopathies on Wnt signaling;WP_allPathways_request_2022_08_24.gmt;37;25;2;12399;0.0024894612872963066;0.2564145125915196;LEF1 TLE1
WP4879;Overlap between signal transduction pathways contributing to LMNA laminopathies;WP_allPathways_request_2022_08_24.gmt;57;25;2;12399;0.005820497730839181;0.28139655748214176;LEF1 TLE1
WP3998;Prader-Willi and Angelman syndrome;WP_allPathways_request_2022_08_24.gmt;68;25;2;12399;0.008196016237343935;0.28139655748214176;DLX5 MSX1
WP4657;22q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;149;25;2;12399;0.03592402524589323;0.9250436500817507;NKX2-5 PITX2
WP2059;Alzheimer's disease and miRNA effects;WP_allPathways_request_2022_08_24.gmt;275;25;1;12399;0.4295165766575443;1.0;XBP1
WP5102;Familial partial lipodystrophy;WP_allPathways_request_2022_08_24.gmt;30;25;0;12399;1.0;1.0;
WP5101;Congenital generalized lipodystrophy;WP_allPathways_request_2022_08_24.gmt;18;25;0;12399;1.0;1.0;
WP5087;Malignant pleural mesothelioma;WP_allPathways_request_2022_08_24.gmt;436;25;1;12399;0.5917251918463764;1.0;LEF1
WP5074;Kallmann syndrome;WP_allPathways_request_2022_08_24.gmt;24;25;0;12399;1.0;1.0;
WP5053;Development of ureteric collection system;WP_allPathways_request_2022_08_24.gmt;60;25;0;12399;1.0;1.0;
WP5052;Nephrogenesis;WP_allPathways_request_2022_08_24.gmt;18;25;0;12399;1.0;1.0;
WP5037;Riboflavin and CoQ disorders;WP_allPathways_request_2022_08_24.gmt;14;25;0;12399;1.0;1.0;
WP5031;Biotin metabolism, including IMDs;WP_allPathways_request_2022_08_24.gmt;9;25;0;12399;1.0;1.0;
WP5030;Ethylmalonic encephalopathy;WP_allPathways_request_2022_08_24.gmt;3;25;0;12399;1.0;1.0;
WP4949;16p11.2 proximal deletion syndrome;WP_allPathways_request_2022_08_24.gmt;81;25;0;12399;1.0;1.0;
WP4950;16p11.2 distal deletion syndrome;WP_allPathways_request_2022_08_24.gmt;33;25;0;12399;1.0;1.0;
WP5103;Progeria-associated lipodystrophy;WP_allPathways_request_2022_08_24.gmt;22;25;0;12399;1.0;1.0;
WP4947;Nitric oxide metabolism in cystic fibrosis;WP_allPathways_request_2022_08_24.gmt;13;25;0;12399;1.0;1.0;
WP4942;15q13.3 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;32;25;0;12399;1.0;1.0;
WP4940;15q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;10;25;0;12399;1.0;1.0;
WP4932;7q11.23 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;113;25;1;12399;0.20475765037810847;1.0;HOXC8
WP4906;3q29 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;75;25;0;12399;1.0;1.0;
WP4905;1q21.1 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;36;25;0;12399;1.0;1.0;
WP4871;Kisspeptin/kisspeptin receptor system in the ovary;WP_allPathways_request_2022_08_24.gmt;39;25;0;12399;1.0;1.0;
WP4971;Phosphoinositides metabolism;WP_allPathways_request_2022_08_24.gmt;49;25;0;12399;1.0;1.0;
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WP_allPathways_request_2022_08_24.gmt;10;25;0;12399;1.0;1.0;
WP5108;Familial  hyperlipidemia type 1;WP_allPathways_request_2022_08_24.gmt;18;25;0;12399;1.0;1.0;
WP5109;Familial hyperlipidemia type 2;WP_allPathways_request_2022_08_24.gmt;16;25;0;12399;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;42;25;0;12399;1.0;1.0;
WP5222;2q13 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;68;25;0;12399;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_24.gmt;65;25;0;12399;1.0;1.0;
WP5202;Alstrom syndrome;WP_allPathways_request_2022_08_24.gmt;33;25;0;12399;1.0;1.0;
WP5200;Dravet syndrome;WP_allPathways_request_2022_08_24.gmt;24;25;0;12399;1.0;1.0;
WP5195;Disorders in ketolysis;WP_allPathways_request_2022_08_24.gmt;5;25;0;12399;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WP_allPathways_request_2022_08_24.gmt;18;25;0;12399;1.0;1.0;
WP5190;Creatine pathway;WP_allPathways_request_2022_08_24.gmt;5;25;0;12399;1.0;1.0;
WP5189;Copper metabolism;WP_allPathways_request_2022_08_24.gmt;4;25;0;12399;1.0;1.0;
WP5178;Disorders of fructose metabolism;WP_allPathways_request_2022_08_24.gmt;14;25;0;12399;1.0;1.0;
WP4842;Mammalian disorder of sexual development;WP_allPathways_request_2022_08_24.gmt;25;25;0;12399;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WP_allPathways_request_2022_08_24.gmt;20;25;0;12399;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WP_allPathways_request_2022_08_24.gmt;13;25;0;12399;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WP_allPathways_request_2022_08_24.gmt;13;25;0;12399;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WP_allPathways_request_2022_08_24.gmt;9;25;0;12399;1.0;1.0;
WP5166;Glyoxylate metabolism;WP_allPathways_request_2022_08_24.gmt;11;25;0;12399;1.0;1.0;
WP5124;Alzheimer's disease;WP_allPathways_request_2022_08_24.gmt;262;25;1;12399;0.4140100582300031;1.0;XBP1
WP5120;Inclusion body myositis;WP_allPathways_request_2022_08_24.gmt;11;25;0;12399;1.0;1.0;
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WP_allPathways_request_2022_08_24.gmt;74;25;0;12399;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WP_allPathways_request_2022_08_24.gmt;15;25;0;12399;1.0;1.0;
WP5111;Familial hyperlipidemia type 4;WP_allPathways_request_2022_08_24.gmt;22;25;0;12399;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WP_allPathways_request_2022_08_24.gmt;13;25;0;12399;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WP_allPathways_request_2022_08_24.gmt;5;25;0;12399;1.0;1.0;
WP4830;GDNF/RET signaling axis;WP_allPathways_request_2022_08_24.gmt;23;25;0;12399;1.0;1.0;
WP4823;Genes controlling nephrogenesis;WP_allPathways_request_2022_08_24.gmt;44;25;0;12399;1.0;1.0;
WP4814;Somatic sex determination;WP_allPathways_request_2022_08_24.gmt;14;25;0;12399;1.0;1.0;
WP4299;Lamin A-processing pathway;WP_allPathways_request_2022_08_24.gmt;3;25;0;12399;1.0;1.0;
WP4298;Acute viral myocarditis;WP_allPathways_request_2022_08_24.gmt;85;25;0;12399;1.0;1.0;
WP4297;Thiamine metabolic pathways;WP_allPathways_request_2022_08_24.gmt;9;25;0;12399;1.0;1.0;
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WP_allPathways_request_2022_08_24.gmt;11;25;0;12399;1.0;1.0;
WP4288;MTHFR deficiency;WP_allPathways_request_2022_08_24.gmt;24;25;0;12399;1.0;1.0;
WP4271;Vitamin B12 disorders;WP_allPathways_request_2022_08_24.gmt;13;25;0;12399;1.0;1.0;
WP4259;Disorders of folate metabolism and transport;WP_allPathways_request_2022_08_24.gmt;13;25;0;12399;1.0;1.0;
WP4236;Krebs cycle disorders;WP_allPathways_request_2022_08_24.gmt;7;25;0;12399;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WP_allPathways_request_2022_08_24.gmt;4;25;0;12399;1.0;1.0;
WP4225;Pyrimidine metabolism and related diseases;WP_allPathways_request_2022_08_24.gmt;17;25;0;12399;1.0;1.0;
WP4224;Purine metabolism and related disorders;WP_allPathways_request_2022_08_24.gmt;22;25;0;12399;1.0;1.0;
WP4220;Neurotransmitter disorders;WP_allPathways_request_2022_08_24.gmt;4;25;0;12399;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WP_allPathways_request_2022_08_24.gmt;6;25;0;12399;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WP_allPathways_request_2022_08_24.gmt;10;25;0;12399;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WP_allPathways_request_2022_08_24.gmt;15;25;0;12399;1.0;1.0;
WP3995;Prion disease pathway;WP_allPathways_request_2022_08_24.gmt;33;25;0;12399;1.0;1.0;
WP3853;ERK pathway in Huntington's disease;WP_allPathways_request_2022_08_24.gmt;15;25;0;12399;1.0;1.0;
WP3584;MECP2 and associated Rett syndrome;WP_allPathways_request_2022_08_24.gmt;73;25;1;12399;0.13736858585050166;1.0;DLX5
WP3569;Fanconi Anemia Pathway;WP_allPathways_request_2022_08_24.gmt;39;25;0;12399;1.0;1.0;
WP2447;Amyotrophic lateral sclerosis (ALS);WP_allPathways_request_2022_08_24.gmt;38;25;0;12399;1.0;1.0;
WP2371;Parkinson's disease pathway;WP_allPathways_request_2022_08_24.gmt;47;25;0;12399;1.0;1.0;
WP4312;Rett syndrome causing genes;WP_allPathways_request_2022_08_24.gmt;48;25;0;12399;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WP_allPathways_request_2022_08_24.gmt;37;25;1;12399;0.07205873281877043;1.0;LEF1
WP4504;Cysteine and methionine catabolism;WP_allPathways_request_2022_08_24.gmt;15;25;0;12399;1.0;1.0;
WP4506;Tyrosine metabolism and related disorders;WP_allPathways_request_2022_08_24.gmt;5;25;0;12399;1.0;1.0;
WP4804;Cholesterol biosynthesis with skeletal dysplasias;WP_allPathways_request_2022_08_24.gmt;7;25;0;12399;1.0;1.0;
WP4803;Ciliopathies;WP_allPathways_request_2022_08_24.gmt;184;25;0;12399;1.0;1.0;
WP4792;Purine metabolism;WP_allPathways_request_2022_08_24.gmt;13;25;0;12399;1.0;1.0;
WP4746;Thyroid hormones production and peripheral downstream signaling effects;WP_allPathways_request_2022_08_24.gmt;92;25;0;12399;1.0;1.0;
WP4688;Serine metabolism;WP_allPathways_request_2022_08_24.gmt;8;25;0;12399;1.0;1.0;
WP4686;Leucine, isoleucine and valine metabolism;WP_allPathways_request_2022_08_24.gmt;24;25;0;12399;1.0;1.0;
WP4673;Male infertility;WP_allPathways_request_2022_08_24.gmt;145;25;0;12399;1.0;1.0;
WP4656;Joubert syndrome;WP_allPathways_request_2022_08_24.gmt;76;25;0;12399;1.0;1.0;
