PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP4950;16p11.2 distal deletion syndrome;WP_allPathways_request_2022_08_11.gmt;33;63;4;12378;2.2319673753100553e-05;0.0022766067228162565;IL4 INSR JAK2 SH2B1
WP4830;GDNF/RET signaling axis;WP_allPathways_request_2022_08_11.gmt;23;63;3;12378;0.0002069408150100551;0.01055398156551281;GDNF GFRA1 RET
WP5087;Malignant pleural mesothelioma;WP_allPathways_request_2022_08_11.gmt;436;63;9;12378;0.0003359374425921493;0.011421873048133076;BDNF IGF1R IL10 INSR JAK1 NTF3 NTRK2 SHC1 STAT1
WP4298;Acute viral myocarditis;WP_allPathways_request_2022_08_11.gmt;85;63;4;12378;0.00090632243985694;0.023111222216351972;IFNG IL10 JAK1 STAT1
WP4549;Fragile X syndrome;WP_allPathways_request_2022_08_11.gmt;112;63;4;12378;0.002509946495634457;0.043607548165889055;BDNF NTRK2 PTPN11 SHC1
WP3853;ERK pathway in Huntington's disease;WP_allPathways_request_2022_08_11.gmt;15;63;2;12378;0.0025651498921111207;0.043607548165889055;BDNF NTRK2
WP5053;Development of ureteric collection system;WP_allPathways_request_2022_08_11.gmt;60;63;3;12378;0.0034976717577851722;0.05096607418486965;GDNF GFRA1 RET
WP5074;Kallmann syndrome;WP_allPathways_request_2022_08_11.gmt;23;63;2;12378;0.006021098062523296;0.07676900029717203;FRS2 PTPN11
WP4540;Hippo signaling regulation pathways;WP_allPathways_request_2022_08_11.gmt;98;63;3;12378;0.013562988695979954;0.1537138718877728;IGF1R INSR NTRK2
WP4823;Genes controlling nephrogenesis;WP_allPathways_request_2022_08_11.gmt;44;63;2;12378;0.02102625459342281;0.21446779685291265;GDNF RET
WP4541;Hippo-Merlin signaling dysregulation;WP_allPathways_request_2022_08_11.gmt;120;63;3;12378;0.023152589287726566;0.21468764612255542;IGF1R INSR NTRK2
WP5222;2q13 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;68;63;2;12378;0.04685797992054437;0.3982928293246272;SOCS3 STAT1
WP3584;MECP2 and associated Rett syndrome;WP_allPathways_request_2022_08_11.gmt;73;63;2;12378;0.05319679343646657;0.4066409399904636;BDNF IGF1R
WP4906;3q29 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;75;63;2;12378;0.05581346235163226;0.4066409399904636;STAT5A STAT5B
WP4947;Nitric oxide metabolism in cystic fibrosis;WP_allPathways_request_2022_08_11.gmt;13;63;1;12378;0.06421262440205122;0.4366458459339483;PRMT3
WP5101;Congenital generalized lipodystrophy (CGL);WP_allPathways_request_2022_08_11.gmt;18;63;1;12378;0.08781402040432501;0.559814380077572;IRS1
WP5102;Familial partial lipodystrophy (FPLD);WP_allPathways_request_2022_08_11.gmt;30;63;1;12378;0.14209355224633594;0.8525613134780157;STAT5B
WP5052;Nephrogenesis;WP_allPathways_request_2022_08_11.gmt;18;63;0;12378;1.0;1.0;
WP2059;Alzheimer's disease and miRNA effects;WP_allPathways_request_2022_08_11.gmt;275;63;2;12378;0.40993354762131656;1.0;INSR IRS1
WP5031;Biotin metabolism, including IMDs;WP_allPathways_request_2022_08_11.gmt;9;63;0;12378;1.0;1.0;
