PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP2059;Alzheimer's disease and miRNA effects;WP_allPathways_request_2022_08_11.gmt;275;37;0;12378;1.0;1.0;
WP5101;Congenital generalized lipodystrophy (CGL);WP_allPathways_request_2022_08_11.gmt;18;37;0;12378;1.0;1.0;
WP5087;Malignant pleural mesothelioma;WP_allPathways_request_2022_08_11.gmt;436;37;3;12378;0.14044935081341606;1.0;COL4A1 ITGB3 LAMA3
WP5074;Kallmann syndrome;WP_allPathways_request_2022_08_11.gmt;23;37;0;12378;1.0;1.0;
WP5053;Development of ureteric collection system;WP_allPathways_request_2022_08_11.gmt;60;37;0;12378;1.0;1.0;
WP5052;Nephrogenesis;WP_allPathways_request_2022_08_11.gmt;18;37;0;12378;1.0;1.0;
WP5037;Riboflavin and CoQ disorders;WP_allPathways_request_2022_08_11.gmt;14;37;0;12378;1.0;1.0;
WP5031;Biotin metabolism, including IMDs;WP_allPathways_request_2022_08_11.gmt;9;37;0;12378;1.0;1.0;
WP5030;Ethylmalonic encephalopathy;WP_allPathways_request_2022_08_11.gmt;3;37;0;12378;1.0;1.0;
WP4971;Phosphoinositides metabolism;WP_allPathways_request_2022_08_11.gmt;49;37;0;12378;1.0;1.0;
WP4950;16p11.2 distal deletion syndrome;WP_allPathways_request_2022_08_11.gmt;33;37;0;12378;1.0;1.0;
WP4949;16p11.2 proximal deletion syndrome;WP_allPathways_request_2022_08_11.gmt;81;37;1;12378;0.21594328386012873;1.0;IGFBP3
WP4947;Nitric oxide metabolism in cystic fibrosis;WP_allPathways_request_2022_08_11.gmt;13;37;0;12378;1.0;1.0;
WP4942;15q13.3 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;32;37;0;12378;1.0;1.0;
WP4940;15q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;10;37;0;12378;1.0;1.0;
WP4932;7q11.23 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;113;37;1;12378;0.2881048549320969;1.0;ELN
WP4906;3q29 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;75;37;0;12378;1.0;1.0;
WP4905;1q21.1 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;36;37;0;12378;1.0;1.0;
WP4879;Overlap between signal transduction pathways contributing to LMNA laminopathies;WP_allPathways_request_2022_08_11.gmt;57;37;0;12378;1.0;1.0;
WP4871;Kisspeptin/kisspeptin receptor system in the ovary;WP_allPathways_request_2022_08_11.gmt;39;37;0;12378;1.0;1.0;
WP4844;Influence of laminopathies on Wnt signaling;WP_allPathways_request_2022_08_11.gmt;37;37;0;12378;1.0;1.0;
WP4842;Mammalian disorder of sexual development;WP_allPathways_request_2022_08_11.gmt;25;37;0;12378;1.0;1.0;
WP5102;Familial partial lipodystrophy (FPLD);WP_allPathways_request_2022_08_11.gmt;30;37;0;12378;1.0;1.0;
WP5103;Progeria-associated lipodystrophy;WP_allPathways_request_2022_08_11.gmt;22;37;0;12378;1.0;1.0;
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WP_allPathways_request_2022_08_11.gmt;10;37;0;12378;1.0;1.0;
WP5108;Familial  hyperlipidemia type 1;WP_allPathways_request_2022_08_11.gmt;18;37;0;12378;1.0;1.0;
WP5222;2q13 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;68;37;0;12378;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WP_allPathways_request_2022_08_11.gmt;65;37;1;12378;0.17724175647499785;1.0;COL2A1
WP5202;Alstrom syndrome;WP_allPathways_request_2022_08_11.gmt;33;37;0;12378;1.0;1.0;
