PathwayIDs;PathwayNames;PathwayBackgroundNames;PathwaySizes;TargetSizes;IntersectionSize;BackgroundSizes;pValue;pAdjusted;Intersection
WP3998;Prader-Willi and Angelman syndrome;WikiPathway_2022_08_24;68;77;4;12399;0.0008286769026570141;0.08618239787632946;CCND1 CDC6 CDK4 CDKN2A
WP3569;Fanconi Anemia Pathway;WikiPathway_2022_08_24;39;77;2;12399;0.024320537301506937;0.8431119597855737;RPA1 RPA2
WP5087;Malignant pleural mesothelioma;WikiPathway_2022_08_24;436;77;7;12399;0.018390099864980077;0.8431119597855737;CCND1 CCNE1 CDK2 CDK4 CDKN2A FOXM1 LAMB2
WP2371;Parkinson's disease pathway;WikiPathway_2022_08_24;47;77;2;12399;0.03437158514688162;0.893661213818922;CCNE1 CCNE2
WP5114;Nucleotide excision repair in xeroderma pigmentosum ;WikiPathway_2022_08_24;74;77;2;12399;0.07722893641860291;0.8993442523416204;RPA1 RPA2
WP4673;Male infertility;WikiPathway_2022_08_24;145;77;3;12399;0.06129935536371526;0.8993442523416204;CCNA1 MTR USP26
WP4292;Methionine metabolism leading to sulfur amino acids and related disorders;WikiPathway_2022_08_24;11;77;1;12399;0.06625574286242816;0.8993442523416204;MTR
WP4271;Vitamin B12 disorders;WikiPathway_2022_08_24;13;77;1;12399;0.07782786799110177;0.8993442523416204;MTR
WP4259;Disorders of folate metabolism and transport;WikiPathway_2022_08_24;13;77;1;12399;0.07782786799110177;0.8993442523416204;MTR
WP4504;Cysteine and methionine catabolism;WikiPathway_2022_08_24;15;77;1;12399;0.08925841663344374;0.9282875329878147;MTR
WP5074;Kallmann syndrome;WikiPathway_2022_08_24;24;77;0;12399;1.0;1.0;
WP5053;Development of ureteric collection system;WikiPathway_2022_08_24;60;77;1;12399;0.31248211396428344;1.0;CCND1
WP5103;Progeria-associated lipodystrophy;WikiPathway_2022_08_24;22;77;0;12399;1.0;1.0;
WP5104;Acquired partial lipodystrophy / Barraquer-Simons syndrome;WikiPathway_2022_08_24;10;77;0;12399;1.0;1.0;
WP5052;Nephrogenesis;WikiPathway_2022_08_24;18;77;0;12399;1.0;1.0;
WP5102;Familial partial lipodystrophy;WikiPathway_2022_08_24;30;77;0;12399;1.0;1.0;
WP5101;Congenital generalized lipodystrophy;WikiPathway_2022_08_24;18;77;0;12399;1.0;1.0;
WP5031;Biotin metabolism, including IMDs;WikiPathway_2022_08_24;9;77;0;12399;1.0;1.0;
WP5108;Familial  hyperlipidemia type 1;WikiPathway_2022_08_24;18;77;0;12399;1.0;1.0;
WP5030;Ethylmalonic encephalopathy;WikiPathway_2022_08_24;3;77;0;12399;1.0;1.0;
WP4971;Phosphoinositides metabolism;WikiPathway_2022_08_24;49;77;0;12399;1.0;1.0;
WP4950;16p11.2 distal deletion syndrome;WikiPathway_2022_08_24;33;77;0;12399;1.0;1.0;
WP4949;16p11.2 proximal deletion syndrome;WikiPathway_2022_08_24;81;77;0;12399;1.0;1.0;
WP4947;Nitric oxide metabolism in cystic fibrosis;WikiPathway_2022_08_24;13;77;0;12399;1.0;1.0;
WP4942;15q13.3 copy number variation syndrome;WikiPathway_2022_08_24;32;77;0;12399;1.0;1.0;
WP4940;15q11.2 copy number variation syndrome;WikiPathway_2022_08_24;10;77;0;12399;1.0;1.0;
WP4932;7q11.23 copy number variation syndrome;WikiPathway_2022_08_24;113;77;1;12399;0.5069511101451442;1.0;CDKN1C
WP4906;3q29 copy number variation syndrome;WikiPathway_2022_08_24;75;77;0;12399;1.0;1.0;
WP5037;Riboflavin and CoQ disorders;WikiPathway_2022_08_24;14;77;0;12399;1.0;1.0;
WP5109;Familial hyperlipidemia type 2;WikiPathway_2022_08_24;16;77;0;12399;1.0;1.0;
WP2059;Alzheimer's disease and miRNA effects;WikiPathway_2022_08_24;275;77;1;12399;0.8231401548332354;1.0;TUBA1C
WP5111;Familial hyperlipidemia type 4;WikiPathway_2022_08_24;22;77;0;12399;1.0;1.0;
WP5224;2q37 copy number variation syndrome;WikiPathway_2022_08_24;168;77;0;12399;1.0;1.0;
WP5223;2q21.1 copy number variation syndrome;WikiPathway_2022_08_24;42;77;0;12399;1.0;1.0;
WP5222;2q13 copy number variation syndrome;WikiPathway_2022_08_24;68;77;0;12399;1.0;1.0;
WP5221;2q11.2 copy number variation syndrome;WikiPathway_2022_08_24;65;77;0;12399;1.0;1.0;
WP5202;Alstrom syndrome;WikiPathway_2022_08_24;33;77;0;12399;1.0;1.0;
WP5200;Dravet syndrome;WikiPathway_2022_08_24;24;77;0;12399;1.0;1.0;
WP5195;Disorders in ketolysis;WikiPathway_2022_08_24;5;77;0;12399;1.0;1.0;
WP5193;Cholesterol synthesis disorders;WikiPathway_2022_08_24;18;77;0;12399;1.0;1.0;
WP5190;Creatine pathway;WikiPathway_2022_08_24;5;77;0;12399;1.0;1.0;
WP5189;Copper metabolism;WikiPathway_2022_08_24;4;77;0;12399;1.0;1.0;
WP5178;Disorders of fructose metabolism;WikiPathway_2022_08_24;14;77;0;12399;1.0;1.0;
WP5176;Disorders of bile acid synthesis and biliary transport;WikiPathway_2022_08_24;20;77;0;12399;1.0;1.0;
WP5175;Disorders in ketone body synthesis;WikiPathway_2022_08_24;5;77;0;12399;1.0;1.0;
WP5173;Disorders of galactose metabolism ;WikiPathway_2022_08_24;13;77;0;12399;1.0;1.0;
WP5171;Leukotriene metabolic pathway;WikiPathway_2022_08_24;13;77;0;12399;1.0;1.0;
WP5169;Hemesynthesis defects and porphyrias;WikiPathway_2022_08_24;9;77;0;12399;1.0;1.0;
WP5166;Glyoxylate metabolism;WikiPathway_2022_08_24;11;77;0;12399;1.0;1.0;
WP5124;Alzheimer's disease;WikiPathway_2022_08_24;262;77;1;12399;0.8078768729775757;1.0;TUBA1C
WP5120;Inclusion body myositis;WikiPathway_2022_08_24;11;77;0;12399;1.0;1.0;
WP4905;1q21.1 copy number variation syndrome;WikiPathway_2022_08_24;36;77;0;12399;1.0;1.0;
WP5112;Familial hyperlipidemia type 5;WikiPathway_2022_08_24;15;77;0;12399;1.0;1.0;
WP5110;Familial hyperlipidemia type 3;WikiPathway_2022_08_24;13;77;0;12399;1.0;1.0;
WP4879;Overlap between signal transduction pathways contributing to LMNA laminopathies;WikiPathway_2022_08_24;57;77;1;12399;0.2994508145768759;1.0;CDK4
WP4823;Genes controlling nephrogenesis;WikiPathway_2022_08_24;44;77;1;12399;0.24010706284279612;1.0;LAMB2
WP4844;Influence of laminopathies on Wnt signaling;WikiPathway_2022_08_24;37;77;1;12399;0.20612507848926842;1.0;CCND1
WP4507;Molybdenum cofactor (Moco) biosynthesis;WikiPathway_2022_08_24;7;77;0;12399;1.0;1.0;
WP4506;Tyrosine metabolism and related disorders;WikiPathway_2022_08_24;5;77;0;12399;1.0;1.0;
WP4320;Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome;WikiPathway_2022_08_24;37;77;0;12399;1.0;1.0;
WP4312;Rett syndrome causing genes;WikiPathway_2022_08_24;48;77;0;12399;1.0;1.0;
WP4299;Lamin A-processing pathway;WikiPathway_2022_08_24;3;77;0;12399;1.0;1.0;
WP4298;Acute viral myocarditis;WikiPathway_2022_08_24;85;77;1;12399;0.41217061051920245;1.0;CCND1
WP4297;Thiamine metabolic pathways;WikiPathway_2022_08_24;9;77;0;12399;1.0;1.0;
WP4288;MTHFR deficiency;WikiPathway_2022_08_24;24;77;0;12399;1.0;1.0;
WP4236;Krebs cycle disorders;WikiPathway_2022_08_24;7;77;0;12399;1.0;1.0;
WP4518;Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases;WikiPathway_2022_08_24;6;77;0;12399;1.0;1.0;
WP4228;Vitamin B6-dependent and responsive disorders;WikiPathway_2022_08_24;4;77;0;12399;1.0;1.0;
WP4224;Purine metabolism and related disorders;WikiPathway_2022_08_24;22;77;0;12399;1.0;1.0;
WP4220;Neurotransmitter disorders;WikiPathway_2022_08_24;4;77;0;12399;1.0;1.0;
WP4157;GABA metabolism (aka GHB);WikiPathway_2022_08_24;6;77;0;12399;1.0;1.0;
WP4156;Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine;WikiPathway_2022_08_24;10;77;0;12399;1.0;1.0;
WP4153;Degradation pathway of sphingolipids, including diseases;WikiPathway_2022_08_24;15;77;0;12399;1.0;1.0;
