source	target	link	AMI_number
MCM3	ORC4	ppi	1
MCM3	CDC45	ppi	1
MCM3	CDK2	ppi	1
MCM3	CDC6	ppi	1
MCM3	RPA2	ppi	1
MCM3	CDC7	ppi	1
MCM3	DBF4	ppi	1
MCM3	CCNE1	ppi	1
TSPYL2	CDK1	ppi	1
TSPYL2	CDK2	ppi	1
TSPYL2	CCNB1	ppi	1
CCNB2	CKS1B	ppi	1
CCNB2	MCM2	ppi	1
CCNB2	CDK2	ppi	1
CCNB2	CCNB1	ppi	1
CCNB2	CKS2	ppi	1
MYBL2	CDK2	ppi	1
MYBL2	CDKN1C	ppi	1
MYBL2	CCNE1	ppi	1
MYBL2	CCNF	ppi	1
CDK2	CKS1B	ppi	1
CDK2	CCND1	ppi	1
CDK2	CDKN1B	ppi	1
CDK2	TFDP1	ppi	1
CDK2	ORC1	ppi	1
CDK2	MCM2	ppi	1
CDK2	RPA1	ppi	1
CDK2	KIF26B	ppi	1
CDK2	CDK2AP1	ppi	1
CDK2	HIST1H1B	ppi	1
CDK2	CDC6	ppi	1
CDK2	CDC7	ppi	1
CDK2	ORC2	ppi	1
CDK2	DBF4	ppi	1
CDK2	CDKN3	ppi	1
CDK2	CCNB1	ppi	1
CDK2	FEN1	ppi	1
CDK2	RBL2	ppi	1
CDK2	POLA1	ppi	1
CDK2	MCM4	ppi	1
CDK2	CCNE1	ppi	1
CDK2	SKP2	ppi	1
CDK2	H1F0	ppi	1
CDK2	UHRF2	ppi	1
CDK2	CDT1	ppi	1
CDK2	HIST1H1A	ppi	1
CDK2	MARCKS	ppi	1
CDK2	CCNB3	ppi	1
CDK2	ARID4A	ppi	1
CDK2	HIST1H1D	ppi	1
CDK2	CCNE2	ppi	1
CDK2	PRC1	ppi	1
CDK2	CKS2	ppi	1
CDK2	FOXM1	ppi	1
CDK2	NPAT	ppi	1
CDK2	USP37	ppi	1
CDK2	IL15RA	ppi	1
CDK2	C12orf65	ppi	1
ARID4A	CCND1	ppi	1
ARID4A	CDK1	ppi	1
ARID4A	CCNB1	ppi	1
ARID4A	CCNE1	ppi	1
NUDT2	MCM6	ppi	1
USP26	CDKN2A	ppi	1
HIST1H1B	CDKN1B	ppi	1
HIST1H1B	CDK1	ppi	1
HIST1H1B	CCNB1	ppi	1
HIST1H1B	CCNE1	ppi	1
CDC6	CDK1	ppi	1
CDC6	MCM7	ppi	1
CDC6	ORC1	ppi	1
CDC6	MCM10	ppi	1
CDC6	MCM2	ppi	1
CDC6	ORC6	ppi	1
CDC6	KAT7	ppi	1
CDC6	ORC2	ppi	1
CDC6	CCNB1	ppi	1
CDC6	ORC3	ppi	1
CDC6	CDKN2A	ppi	1
CDC6	CCNE1	ppi	1
CDC6	CDT1	ppi	1
CDC6	CCNF	ppi	1
CDC6	B3GALNT1	ppi	1
ORC2	MCM6	ppi	1
ORC2	MCM7	ppi	1
ORC2	ORC1	ppi	1
ORC2	MCM10	ppi	1
ORC2	MCM2	ppi	1
ORC2	MCM5	ppi	1
ORC2	ORC4	ppi	1
ORC2	RPA1	ppi	1
ORC2	CDC45	ppi	1
ORC2	ORC6	ppi	1
ORC2	KAT7	ppi	1
ORC2	RPA2	ppi	1
ORC2	DBF4	ppi	1
ORC2	ORC3	ppi	1
ORC2	MCM4	ppi	1
ORC2	CDT1	ppi	1
MCM4	MCM6	ppi	1
MCM4	MCM7	ppi	1
MCM4	ORC1	ppi	1
MCM4	MCM2	ppi	1
MCM4	ORC4	ppi	1
MCM4	RPA1	ppi	1
MCM4	ORC6	ppi	1
MCM4	RPA2	ppi	1
MCM4	CDC7	ppi	1
MCM4	DBF4	ppi	1
MCM4	ORC3	ppi	1
MCM4	CDT1	ppi	1
CAMK1	CCND1	ppi	1
CAMK1	CDKN1B	ppi	1
MTR	CDKN2A	ppi	1
SSBP1	CKS1B	ppi	1
SSBP1	CDK1	ppi	1
SSBP1	CKS2	ppi	1
CAMK1G	CDC45	ppi	1
PRC1	CDK1	ppi	1
PRC1	CCNB1	ppi	1
PRC1	CCNE1	ppi	1
MCM6	MCM7	ppi	1
MCM6	ORC1	ppi	1
MCM6	MCM10	ppi	1
MCM6	MCM2	ppi	1
MCM6	ORC4	ppi	1
MCM6	RPA1	ppi	1
MCM6	CDC45	ppi	1
MCM6	ORC6	ppi	1
MCM6	GMNN	ppi	1
MCM6	CDC7	ppi	1
MCM6	DBF4	ppi	1
MCM6	CDKN2A	ppi	1
MCM6	CDT1	ppi	1
NPAT	CCNE1	ppi	1
POLA1	CDK1	ppi	1
POLA1	CDK2AP1	ppi	1
POLA1	CDC45	ppi	1
POLA1	CCNB1	ppi	1
CDKN1B	CKS1B	ppi	1
CDKN1B	CCND1	ppi	1
CDKN1B	MCM7	ppi	1
CDKN1B	CCNE1	ppi	1
CDKN1B	SKP2	ppi	1
CDKN1B	HIST1H1A	ppi	1
CDKN1B	CCNE2	ppi	1
CDKN1B	SPDYA	ppi	1
CCND1	MCM7	ppi	1
CCND1	MCM10	ppi	1
CCND1	ORC4	ppi	1
CCND1	RBL2	ppi	1
CCND1	CDKN2A	ppi	1
CCND1	CDKN1C	ppi	1
CCND1	UHRF2	ppi	1
CCND1	HERC5	ppi	1
CCND1	FBXO31	ppi	1
MCM7	ORC1	ppi	1
MCM7	MCM10	ppi	1
MCM7	MCM2	ppi	1
MCM7	MCM5	ppi	1
MCM7	ORC4	ppi	1
MCM7	RPA1	ppi	1
MCM7	CDC45	ppi	1
MCM7	ORC6	ppi	1
MCM7	CDC7	ppi	1
MCM7	DBF4	ppi	1
MCM7	ORC3	ppi	1
MCM7	RBL2	ppi	1
MCM7	CDKN1C	ppi	1
FOXM1	CDK1	ppi	1
FOXM1	CCNE1	ppi	1
ORC3	ORC1	ppi	1
ORC3	MCM10	ppi	1
ORC3	MCM5	ppi	1
ORC3	ORC4	ppi	1
ORC3	CDC45	ppi	1
ORC3	ORC6	ppi	1
ORC3	CCNE2	ppi	1
UHRF2	CDK1	ppi	1
UHRF2	CCNB1	ppi	1
UHRF2	CCNE1	ppi	1
CKS1B	CDK1	ppi	1
CKS1B	SKP2	ppi	1
KIF26B	CDK1	ppi	1
CDC7	ORC1	ppi	1
CDC7	MCM10	ppi	1
CDC7	MCM2	ppi	1
CDC7	MCM5	ppi	1
CDC7	ORC6	ppi	1
CDC7	DBF4	ppi	1
CDC7	CDKN2A	ppi	1
RPA1	CDK1	ppi	1
RPA1	MCM2	ppi	1
RPA1	ORC6	ppi	1
RPA1	RPA2	ppi	1
RPA1	CCNB1	ppi	1
CKS2	CDK1	ppi	1
CKS2	CCNB1	ppi	1
GNL3	CDKN2A	ppi	1
MCM2	ORC1	ppi	1
MCM2	MCM10	ppi	1
MCM2	MCM5	ppi	1
MCM2	ORC4	ppi	1
MCM2	ORC6	ppi	1
MCM2	KAT7	ppi	1
MCM2	RPA2	ppi	1
MCM2	DBF4	ppi	1
MCM2	CDKN2A	ppi	1
MCM2	CDT1	ppi	1
DBF4	ORC1	ppi	1
DBF4	ORC6	ppi	1
TUBA1C	CDKN2A	ppi	1
CDT1	CDK1	ppi	1
CDT1	ORC1	ppi	1
CDT1	GMNN	ppi	1
CDT1	KAT7	ppi	1
CDT1	CCNB1	ppi	1
CDT1	SKP2	ppi	1
CDT1	FBXO31	ppi	1
CCNE1	SKP2	ppi	1
CCNE1	H1F0	ppi	1
CCNE1	HIST1H1A	ppi	1
CCNE1	HERC5	ppi	1
CCNE1	MARCKS	ppi	1
ORC6	MCM5	ppi	1
ORC6	ORC4	ppi	1
ORC6	CDC45	ppi	1
CCNB1IP1	CDK1	ppi	1
CCNB1IP1	CCNB1	ppi	1
ACLY	CDKN2A	ppi	1
RBL2	SKP2	ppi	1
RBL2	E2F5	ppi	1
RBL2	BRF1	ppi	1
RBL2	GRAMD4	ppi	1
CDKN2AIP	CDKN2A	ppi	1
GMNN	KAT7	ppi	1
GMNN	CDKN2A	ppi	1
CDKN3	CDK1	ppi	1
CDKN3	MS4A3	ppi	1
FEN1	CDK1	ppi	1
SKP2	ORC1	ppi	1
SKP2	CDKN1C	ppi	1
E2F5	TFDP1	ppi	1
TFDP1	CDK1	ppi	1
CCNE2	CDKN1C	ppi	1
CCNE2	HIST1H1A	ppi	1
MARCKS	CDK1	ppi	1
ORC1	MCM5	ppi	1
ORC1	ORC4	ppi	1
ORC1	CDC45	ppi	1
ORC1	KAT7	ppi	1
ORC1	RPA2	ppi	1
HIST1H1D	CDK1	ppi	1
RPA2	MCM5	ppi	1
RPA2	ORC4	ppi	1
MMRN1	CDKN2A	ppi	1
KMT2E	CDK1	ppi	1
HIST3H2BB	CDKN2A	ppi	1
CDKN2A	MCM10	ppi	1
CDKN2A	MCM5	ppi	1
CDKN2A	ORC4	ppi	1
CDKN2A	CDC45	ppi	1
CDK1	CCNB1	ppi	1
CDK1	H1F0	ppi	1
CDK1	HIST1H1A	ppi	1
HIST1H1A	CCNB1	ppi	1
CDC45	MCM10	ppi	1
HERC5	CCNB1	ppi	1
ORC4	MCM10	ppi	1
LAMA3	PLG	ppi	2
LAMA3	SDC2	ppi	2
IGFBP7	IGF2	ppi	2
IGFBP7	INS	ppi	2
IGFBP7	IGF1	ppi	2
FBN1	ELN	ppi	2
FBN1	FBLN2	ppi	2
FBN1	FBN2	ppi	2
MMP3	BCAN	ppi	2
COL2A1	PKD1	ppi	2
COL2A1	THBS1	ppi	2
COL2A1	MAG	ppi	2
COL2A1	PRELP	ppi	2
COL2A1	PDGFB	ppi	2
COL2A1	PDGFA	ppi	2
COL2A1	COCH	ppi	2
HSPG2	NID2	ppi	2
HSPG2	FBLN2	ppi	2
HSPG2	PRELP	ppi	2
HSPG2	PDGFB	ppi	2
HSPG2	PDGFA	ppi	2
MMP7	ELN	ppi	2
MMP7	BCAN	ppi	2
LTBP1	IGFBP3	ppi	2
LTBP1	IGFBP5	ppi	2
F7	F3	ppi	2
F3	FLNA	ppi	2
F3	PLG	ppi	2
COCH	COL1A1	ppi	2
COCH	COL4A1	ppi	2
TIMP4	MMP2	ppi	2
PDGFRA	CAV1	ppi	2
PDGFRA	CAV3	ppi	2
PDGFRA	PDGFB	ppi	2
PDGFRA	PDGFA	ppi	2
PDGFRA	ULBP2	ppi	2
COL7A1	COL1A1	ppi	2
COL7A1	LAMA5	ppi	2
COL7A1	THBS1	ppi	2
COL7A1	COL4A1	ppi	2
LAMA2	DAG1	ppi	2
SDC2	SERPINA1	ppi	2
DAG1	CAV1	ppi	2
DAG1	CAV3	ppi	2
DAG1	LAMA5	ppi	2
MMP2	COL1A1	ppi	2
MMP2	THBS1	ppi	2
MMP2	BCAN	ppi	2
MMP2	PZP	ppi	2
MMP2	THBS2	ppi	2
MMP2	PCSK9	ppi	2
THBS1	COL1A1	ppi	2
THBS1	FGA	ppi	2
THBS1	IGFBP5	ppi	2
THBS1	PLG	ppi	2
THBS1	COL3A1	ppi	2
THBS1	COL4A1	ppi	2
THBS1	COL5A1	ppi	2
THBS1	PDGFB	ppi	2
THBS1	ELANE	ppi	2
THBS1	TFPI	ppi	2
ELANE	SERPINA1	ppi	2
ELANE	SERPINB1	ppi	2
FGA	NID1	ppi	2
PZP	TGFB2	ppi	2
PKD1	COL1A1	ppi	2
VASN	TGFB2	ppi	2
LAMA5	FBLN2	ppi	2
IGFBP4	IGF2	ppi	2
IGFBP4	IGF1	ppi	2
COL6A1	MAG	ppi	2
COL6A1	PDGFB	ppi	2
COL6A1	PDGFA	ppi	2
ELN	NID2	ppi	2
ELN	FBLN2	ppi	2
ELN	FBN2	ppi	2
ELN	PRTN3	ppi	2
COL4A1	NID2	ppi	2
COL4A1	MAG	ppi	2
COL4A1	NID1	ppi	2
COL4A1	PDGFB	ppi	2
COL4A1	PDGFA	ppi	2
NID2	COL1A1	ppi	2
MAG	COL1A1	ppi	2
MAG	COL3A1	ppi	2
MAG	COL5A1	ppi	2
COL1A2	PDGFB	ppi	2
COL1A2	ITGA2	ppi	2
COL1A2	PDGFA	ppi	2
PDGFA	COL1A1	ppi	2
PDGFA	COL3A1	ppi	2
PDGFA	COL5A1	ppi	2
PDGFA	PDGFB	ppi	2
COL1A1	IGFBP3	ppi	2
COL1A1	NID1	ppi	2
COL1A1	SPARC	ppi	2
COL1A1	PRELP	ppi	2
COL1A1	PDGFB	ppi	2
COL3A1	SPARC	ppi	2
COL3A1	PDGFB	ppi	2
BCAN	FBLN2	ppi	2
IGFBP3	IGF2	ppi	2
IGFBP3	IGF1	ppi	2
IGFBP3	PLG	ppi	2
IGFBP3	TF	ppi	2
IGFBP3	PAPPA2	ppi	2
IGFBP3	IGFALS	ppi	2
IGF2	VTN	ppi	2
IGF2	NOV	ppi	2
IGF2	IGFBP5	ppi	2
IGF2	NMRK2	ppi	2
IGF2	IDE	ppi	2
IGF2	IGFBP6	ppi	2
IGF2	TF	ppi	2
IGF2	IGFBP1	ppi	2
IGF2	PCSK4	ppi	2
SERPINA1	PRTN3	ppi	2
VTN	IGFBP5	ppi	2
VTN	TGFB2	ppi	2
INS	NOV	ppi	2
SERPINB1	PRTN3	ppi	2
NES	IDE	ppi	2
PDGFB	COL5A1	ppi	2
PDGFB	SPARC	ppi	2
FBLN2	NID1	ppi	2
FBLN2	PRELP	ppi	2
IDE	IGF1	ppi	2
IDE	CCL3	ppi	2
IGSF1	IGF1	ppi	2
NOV	IGF1	ppi	2
NOV	ITGAV	ppi	2
SPARC	PLG	ppi	2
SPARC	COL5A1	ppi	2
IGFBP5	IGF1	ppi	2
IGFBP5	IGFALS	ppi	2
IGF1	TF	ppi	2
CYR61	ITGAV	ppi	2
CEBPG	FOS	ppi	3
CEBPG	ATF4	ppi	3
CEBPG	DDIT3	ppi	3
CEBPG	ATF2	ppi	3
CEBPG	BATF3	ppi	3
CEBPG	BATF	ppi	3
CEBPG	FOSL1	ppi	3
CEBPG	CEBPA	ppi	3
CEBPG	JUN	ppi	3
CEBPG	CEBPB	ppi	3
CEBPG	ATF3	ppi	3
CEBPG	CEBPE	ppi	3
CEBPG	BATF2	ppi	3
CEBPG	DBP	ppi	3
ETS2	FOS	ppi	3
ETS2	SPI1	ppi	3
ETS2	ETS1	ppi	3
ETS2	JUN	ppi	3
ETS2	SRA1	ppi	3
BACH2	DDIT3	ppi	3
BACH2	BATF3	ppi	3
BACH2	MAFF	ppi	3
BACH2	MAFG	ppi	3
BACH2	NFE2L3	ppi	3
BACH2	NFE2L1	ppi	3
RUNX1	FOS	ppi	3
RUNX1	SPI1	ppi	3
RUNX1	SPEN	ppi	3
RUNX1	JUN	ppi	3
RUNX1	CEBPB	ppi	3
RUNX1	RBM14	ppi	3
IL7	CEBPE	ppi	3
MAFG	DDIT3	ppi	3
MAFG	BATF3	ppi	3
MAFG	GTF2A1L	ppi	3
MAFG	HOXD12	ppi	3
MAFG	NFE2	ppi	3
MAFG	NFE2L2	ppi	3
MAFG	NFIL3	ppi	3
MAFG	MAF	ppi	3
MAFG	ATF3	ppi	3
MAFG	MAFF	ppi	3
MAFG	NFE2L3	ppi	3
MAFG	BACH1	ppi	3
MAFG	NFE2L1	ppi	3
ATF1	DNMT3L	ppi	3
ATF1	SPI1	ppi	3
ATF1	SRA1	ppi	3
SLC25A12	JUND	ppi	3
GTF2A1L	ATF4	ppi	3
GTF2A1L	HOXA5	ppi	3
GTF2A1L	MAFF	ppi	3
GTF2A1L	CEBPE	ppi	3
SRA1	FOS	ppi	3
SRA1	ATF4	ppi	3
SRA1	DDIT3	ppi	3
SRA1	ATF2	ppi	3
SRA1	FOSL2	ppi	3
SRA1	EGR1	ppi	3
SRA1	ETS1	ppi	3
SRA1	SPEN	ppi	3
SRA1	CEBPA	ppi	3
SRA1	ATF3	ppi	3
JUN	FOS	ppi	3
JUN	ATF4	ppi	3
JUN	DDIT3	ppi	3
JUN	ATF2	ppi	3
JUN	FOSL2	ppi	3
JUN	BATF3	ppi	3
JUN	TSC22D3	ppi	3
JUN	BATF	ppi	3
JUN	NFE2L2	ppi	3
JUN	FOSL1	ppi	3
JUN	DNMT3L	ppi	3
JUN	SPI1	ppi	3
JUN	ETS1	ppi	3
JUN	MAZ	ppi	3
JUN	RPS6KA2	ppi	3
JUN	APLP2	ppi	3
JUN	EPAS1	ppi	3
JUN	SPIB	ppi	3
JUN	ATF3	ppi	3
JUN	RUNX2	ppi	3
JUN	CEBPE	ppi	3
JUN	NFE2L1	ppi	3
JUN	BATF2	ppi	3
C14orf80	DDIT3	ppi	3
BATF3	ATF4	ppi	3
BATF3	DDIT3	ppi	3
BATF3	ATF2	ppi	3
BATF3	JUNB	ppi	3
BATF3	BATF	ppi	3
BATF3	CEBPA	ppi	3
BATF3	EPAS1	ppi	3
BATF3	ATF3	ppi	3
BATF3	MAFF	ppi	3
BATF3	CEBPE	ppi	3
BATF3	DBP	ppi	3
ETS1	ATF2	ppi	3
ETS1	ARL6IP4	ppi	3
ETS1	DNMT3L	ppi	3
ETS1	SPI1	ppi	3
ETS1	MAF	ppi	3
ETS1	APLP2	ppi	3
ETS1	RUNX2	ppi	3
ETS1	MED23	ppi	3
SOX9	MAF	ppi	3
SOX9	RUNX2	ppi	3
RUNX2	FOS	ppi	3
RUNX2	RBM14	ppi	3
SPIB	SPI1	ppi	3
OVOL1	MAFF	ppi	3
ZSCAN31	DDIT3	ppi	3
LUZP4	FOS	ppi	3
LUZP4	FOSL2	ppi	3
RPS6KA2	FOS	ppi	3
NFE2L2	ATF4	ppi	3
NFE2L2	NFE2	ppi	3
NFE2L2	MAFF	ppi	3
NFE2L2	NFE2L3	ppi	3
NFE2L2	MAFK	ppi	3
BACH1	DDIT3	ppi	3
BACH1	ATF2	ppi	3
BACH1	MAFF	ppi	3
BACH1	MAFK	ppi	3
BACH1	MAFB	ppi	3
ARL6IP4	FOS	ppi	3
LINC00461	JUND	ppi	3
NFE2L1	MAFF	ppi	3
NFE2L1	NFE2L3	ppi	3
MAF	FOS	ppi	3
MAF	ATF4	ppi	3
MAF	USF2	ppi	3
MAF	HOXD12	ppi	3
MAF	FOSL1	ppi	3
MAF	MAFB	ppi	3
ATF3	FOS	ppi	3
ATF3	ATF4	ppi	3
ATF3	DDIT3	ppi	3
ATF3	ATF2	ppi	3
ATF3	JUNB	ppi	3
ATF3	BATF	ppi	3
ATF3	FOSL1	ppi	3
ATF3	DNMT3L	ppi	3
ATF3	CEBPA	ppi	3
ATF3	MAFF	ppi	3
ATF3	CEBPE	ppi	3
ATF3	JUND	ppi	3
ATF3	DBP	ppi	3
KDM2B	FOS	ppi	3
KDM2B	CEBPE	ppi	3
BATF2	ATF4	ppi	3
BATF2	DDIT3	ppi	3
BATF2	JUNB	ppi	3
BATF2	CEBPA	ppi	3
BATF2	EPAS1	ppi	3
BATF2	MAFF	ppi	3
BATF2	CEBPE	ppi	3
BATF2	DBP	ppi	3
JUND	FOS	ppi	3
JUND	DDIT3	ppi	3
EPAS1	DDIT3	ppi	3
EPAS1	EGLN3	ppi	3
EPAS1	BATF	ppi	3
EPAS1	DBP	ppi	3
SPI1	FOS	ppi	3
SPI1	CEBPA	ppi	3
SPI1	CEBPB	ppi	3
ATF2	FOS	ppi	3
ATF2	ATF4	ppi	3
ATF2	DDIT3	ppi	3
ATF2	BATF	ppi	3
ATF2	FOSL1	ppi	3
ATF2	DNMT3L	ppi	3
ATF2	CEBPA	ppi	3
CEBPE	FOS	ppi	3
CEBPE	ATF4	ppi	3
CEBPE	DDIT3	ppi	3
CEBPE	BATF	ppi	3
CEBPE	FOSL1	ppi	3
CEBPE	CEBPA	ppi	3
CEBPE	ATF5	ppi	3
CEBPB	DDIT3	ppi	3
CEBPB	EGR1	ppi	3
CEBPB	CEBPA	ppi	3
CEBPB	MED23	ppi	3
NFE2L3	NFE2	ppi	3
NFE2L3	MAFF	ppi	3
NFE2L3	MAFK	ppi	3
DBP	DDIT3	ppi	3
DBP	BATF	ppi	3
DBP	CEBPA	ppi	3
SNAPC5	DDIT3	ppi	3
SNAPC5	BATF	ppi	3
ATF4	FOS	ppi	3
ATF4	DDIT3	ppi	3
ATF4	JUNB	ppi	3
ATF4	EGLN3	ppi	3
ATF4	BATF	ppi	3
ATF4	NFE2	ppi	3
ATF4	FOSL1	ppi	3
ATF4	DNMT3L	ppi	3
ATF4	CEBPA	ppi	3
ATF4	MAFB	ppi	3
MAFK	HOXD12	ppi	3
MAFK	DNMT3L	ppi	3
FOSL1	DDIT3	ppi	3
FOSL1	JUNB	ppi	3
FOSL1	USF1	ppi	3
FOSL1	DNMT3L	ppi	3
FOSL1	CEBPA	ppi	3
FOSL1	MAFB	ppi	3
FOSL2	DDIT3	ppi	3
FOSL2	DNMT3L	ppi	3
HOXA5	DDIT3	ppi	3
HOXA5	DNMT3L	ppi	3
CEBPA	FOS	ppi	3
CEBPA	BATF	ppi	3
CEBPA	ATF5	ppi	3
JUNB	FOS	ppi	3
JUNB	DDIT3	ppi	3
JUNB	BATF	ppi	3
JUNB	DNMT3L	ppi	3
JUNB	APLP2	ppi	3
JUNB	C19orf68	ppi	3
JUNB	ZNF595	ppi	3
USF2	FOS	ppi	3
USF2	USF1	ppi	3
MAZ	FOS	ppi	3
BATF	DDIT3	ppi	3
BATF	NFIL3	ppi	3
DNMT3L	FOS	ppi	3
DNMT3L	DDIT3	ppi	3
DNMT3L	NFIL3	ppi	3
DNMT3L	EGR1	ppi	3
USF1	FOS	ppi	3
USF1	TCFL5	ppi	3
MAFB	FOS	ppi	3
MAFB	HOXD12	ppi	3
NFIL3	DDIT3	ppi	3
NFIL3	MAFF	ppi	3
MAFF	FOS	ppi	3
MAFF	DDIT3	ppi	3
MAFF	HOXD12	ppi	3
DDIT3	FOS	ppi	3
FOS	TSC22D3	ppi	3
OSM	IL6ST	ppi	4
OSM	LIFR	ppi	4
IL4	IL2RG	ppi	4
IL4	IL4R	ppi	4
IL4	IL13RA1	ppi	4
IFNGR1	JAK1	ppi	4
IFNGR1	IFNG	ppi	4
IGF1R	SOCS3	ppi	4
IGF1R	PTPN11	ppi	4
IGF1R	IRS1	ppi	4
IGF1R	SHC1	ppi	4
IGF1R	GRB10	ppi	4
IGF1R	JAK1	ppi	4
IGF1R	SH2B1	ppi	4
FAU	RET	ppi	4
GDNF	GFRA1	ppi	4
GDNF	GFRA2	ppi	4
DDR2	SHC1	ppi	4
RET	SHC1	ppi	4
RET	GRB10	ppi	4
RET	FRS2	ppi	4
RET	GFRA1	ppi	4
CNTF	IL6ST	ppi	4
CNTF	CNTFR	ppi	4
CNTF	LIFR	ppi	4
PRMT3	STAT1	ppi	4
IFNAR1	TYK2	ppi	4
IFNAR1	RACK1	ppi	4
IFNAR1	STAT2	ppi	4
IL27RA	STAT1	ppi	4
NTF3	NTRK2	ppi	4
NTF3	NTRK3	ppi	4
NTF3	BDNF	ppi	4
STAT1	TYK2	ppi	4
STAT1	JAK2	ppi	4
STAT1	RACK1	ppi	4
STAT1	STAT2	ppi	4
STAT1	ELP2	ppi	4
STAT1	IFNAR2	ppi	4
STAT1	IL2RB	ppi	4
STAT1	MT-ND4L	ppi	4
SH2B1	INSR	ppi	4
SH2B1	IRS1	ppi	4
SH2B1	JAK2	ppi	4
SH2B1	NTRK2	ppi	4
IFNG	IFNGR2	ppi	4
TYK2	RACK1	ppi	4
NTRK3	SHC1	ppi	4
NTRK3	FRS2	ppi	4
TMEM39B	IL13RA1	ppi	4
GFRA2	NRTN	ppi	4
CNOT9	GRB10	ppi	4
CNOT9	GIGYF2	ppi	4
CNOT9	GIGYF1	ppi	4
IFNAR2	RACK1	ppi	4
IFNAR2	JAK1	ppi	4
IFNAR2	STAT2	ppi	4
IFNAR2	PPP1R3B	ppi	4
CISH	EPOR	ppi	4
CISH	CSF3R	ppi	4
NTRK2	SHC1	ppi	4
NTRK2	FRS2	ppi	4
NTRK2	BDNF	ppi	4
PTPN11	IL6ST	ppi	4
PTPN11	INSR	ppi	4
PTPN11	SOCS3	ppi	4
PTPN11	STAT5A	ppi	4
PTPN11	IRS1	ppi	4
PTPN11	JAK2	ppi	4
PTPN11	JAK1	ppi	4
PTPN11	IL4R	ppi	4
PTPN11	EPOR	ppi	4
PTPN11	FRS2	ppi	4
PTPN11	STAT5B	ppi	4
PTPN11	CSF2RB	ppi	4
PTPN11	CSF3R	ppi	4
IL13RA1	IL4R	ppi	4
IL13RA1	IL13	ppi	4
WSB2	CSF3R	ppi	4
ELP2	JAK1	ppi	4
ELP2	STAT5B	ppi	4
IL10	IL10RA	ppi	4
NRTN	GFRA1	ppi	4
RACK1	JAK1	ppi	4
RACK1	IL4R	ppi	4
RACK1	EPOR	ppi	4
RACK1	CSF2RB	ppi	4
RACK1	IL2RB	ppi	4
INSR	IRS1	ppi	4
INSR	SHC1	ppi	4
INSR	GRB10	ppi	4
INSR	FRS2	ppi	4
